3,1,2
4,1,3
5,6,7
8,7,1
1,7,2
8,5,7
1,4,9
10,8,9
8,1,9
10,9,11
5,12,13
6,5,13
5,8,14
12,5,14
8,10,14
14,10,15
10,11,16
15,10,16
12,17,18
13,12,18
12,14,19
17,12,19
19,15,20
19,14,15
15,16,21
20,15,21
17,22,18
17,19,23
24,22,17
24,17,23
26,23,20
25,26,20
23,19,20
20,21,25
24,23,27
27,23,26
28,29,30
31,30,32
31,28,30
33,32,34
33,31,32
33,34,35
36,37,38
36,38,39
28,38,29
39,38,28
28,31,40
39,28,40
40,33,41
40,31,33
33,35,41
43,35,42
41,35,43
50,42,44
36,45,46
37,36,46
36,39,47
45,36,47
2,47,39
40,2,39
3,2,40
3,40,41
4,3,41
4,41,43
48,43,50
48,4,43
43,42,50
49,48,50
45,51,52
46,45,52
6,51,45
47,6,45
7,6,47
7,47,2
4,48,9
11,48,49
11,9,48
11,49,53
49,50,105
53,49,54
51,55,56
52,51,56
6,13,51
51,13,55
57,16,53
53,16,11
53,54,58
57,53,58
55,59,60
56,55,60
18,59,55
13,18,55
21,16,57
61,21,57
57,58,62
61,57,62
59,63,64
60,59,64
59,22,63
63,22,65
59,18,22
22,24,65
26,25,66
67,25,61
61,25,21
66,25,67
61,62,68
67,61,68
64,63,70
70,63,69
77,65,71
69,63,65
71,27,72
71,65,24
71,24,27
72,26,73
73,26,66
72,27,26
66,67,74
73,66,74
67,68,75
74,67,75
69,76,70
69,65,77
78,69,77
76,69,78
77,71,79
79,71,72
72,73,80
79,72,80
82,74,81
82,73,74
80,73,82
74,75,81
77,83,78
83,79,84
83,77,79
84,80,85
84,79,80
80,82,85
86,87,88
86,88,89
89,88,90
89,90,91
91,90,92
91,92,93
94,95,96
29,94,86
87,94,96
30,29,86
86,94,87
30,86,89
32,30,89
32,89,91
34,32,91
34,91,98
98,91,93
35,34,97
97,34,98
97,98,99
37,100,38
94,100,95
29,100,94
38,100,29
35,97,42
101,97,99
101,42,97
44,42,101
102,103,104
46,102,37
162,102,104
37,102,162
50,44,105
164,44,101
105,44,106
110,106,107
103,108,109
103,102,108
46,108,102
46,52,108
54,49,105
110,54,105
110,107,111
110,105,106
108,52,113
109,108,113
56,112,113
52,56,113
115,54,110
115,58,54
110,111,115
114,58,115
112,116,117
170,112,117
60,116,112
56,60,112
62,58,114
118,62,114
114,115,173
118,114,119
116,120,121
117,116,121
60,64,116
116,64,120
122,68,118
118,68,62
118,119,123
122,118,123
120,124,121
120,125,124
120,70,125
64,70,120
75,68,122
127,126,122
126,75,122
122,123,127
70,76,125
129,76,128
125,76,129
76,78,128
82,81,130
81,75,126
131,81,126
130,81,131
128,132,129
78,83,133
128,78,133
128,133,134
132,128,134
133,83,135
135,83,84
84,85,136
135,84,136
85,82,130
137,85,130
137,130,138
137,136,85
130,131,138
133,139,134
133,135,139
139,135,140
135,136,140
140,136,141
136,137,141
142,143,144
142,144,145
145,144,146
145,146,147
147,146,148
147,148,149
150,151,152
143,150,152
142,87,150
142,150,143
142,88,87
88,142,145
90,88,145
90,145,147
92,90,147
92,147,149
93,92,149
93,149,154
153,93,154
153,154,155
156,163,220
95,156,158
96,95,158
96,158,151
150,96,151
96,150,87
93,153,98
160,153,155
99,98,153
159,99,160
160,99,153
159,160,161
157,220,163
104,156,162
95,162,156
95,100,162
101,99,159
164,101,159
164,159,165
165,159,161
156,104,163
163,104,166
104,103,166
37,162,100
44,164,106
167,164,165
167,106,164
107,106,167
103,168,166
103,109,168
169,107,167
169,111,107
170,176,172
113,170,109
109,170,172
109,172,168
115,111,173
174,173,111
174,111,169
179,174,175
172,176,171
117,177,176
170,117,176
113,112,170
119,114,173
179,119,173
178,119,179
173,174,179
121,180,177
117,121,177
123,119,178
181,123,178
180,124,183
183,124,182
180,121,124
124,125,182
126,127,184
185,184,127
181,127,123
185,127,181
182,186,190
183,182,187
125,129,182
182,129,186
188,131,184
184,131,126
184,185,189
188,184,189
182,190,187
186,132,192
192,132,191
186,129,132
190,186,192
132,134,191
137,138,193
195,194,188
188,138,131
194,138,188
194,193,138
188,189,195
191,196,265
134,139,197
198,196,191
191,134,197
198,191,197
139,140,199
197,139,199
140,141,200
199,140,200
141,137,193
201,141,193
200,141,201
201,193,202
193,194,202
197,203,198
197,199,203
203,199,204
199,200,204
204,200,205
200,201,205
206,207,208
209,206,208
210,209,208
211,210,212
211,146,210
211,212,213
152,215,216
143,152,216
206,143,216
144,143,206
206,216,207
144,206,209
146,144,209
146,209,210
148,146,211
148,211,218
218,211,213
217,148,218
217,149,148
217,218,219
220,157,222
292,214,222
222,214,220
214,151,220
214,152,151
152,214,215
149,217,154
154,217,155
224,217,219
155,217,224
223,155,224
223,224,225
157,226,222
222,226,221
158,156,220
158,220,151
155,223,160
161,223,227
227,223,225
161,160,223
228,229,230
163,228,157
157,228,230
157,230,226
232,161,227
232,231,165
232,165,161
231,232,233
229,234,235
229,228,234
166,234,228
163,166,228
167,165,231
236,169,231
236,233,302
236,231,233
235,238,239
235,234,238
168,238,234
166,168,234
169,167,231
240,169,236
240,237,241
240,236,237
171,245,239
238,171,239
172,171,238
172,238,168
169,240,174
175,240,241
243,247,241
175,174,240
171,176,244
245,171,244
242,239,245
176,177,244
178,179,246
247,175,241
246,179,175
246,175,247
244,248,249
245,244,249
177,248,244
177,180,248
250,178,246
250,181,178
246,247,251
250,246,251
248,252,253
249,248,253
180,252,248
180,183,252
254,181,250
254,185,181
250,251,255
254,250,255
252,256,253
187,257,256
252,187,256
183,187,252
259,185,254
259,189,185
258,189,259
254,255,259
187,190,257
257,190,260
257,260,261
190,192,260
194,195,262
195,189,258
263,195,258
262,195,263
260,264,261
192,191,265
260,192,265
264,265,266
264,260,265
196,198,270
201,202,267
202,194,262
268,202,262
268,262,269
268,267,202
262,263,269
265,196,266
198,203,271
272,270,271
266,196,270
270,198,271
203,204,273
271,203,273
204,205,274
273,204,274
205,201,267
276,205,267
274,205,276
275,274,276
267,268,325
271,278,272
277,272,278
278,271,273
278,274,279
278,273,274
274,275,279
280,281,282
207,280,282
283,207,282
208,207,283
208,283,284
210,208,284
212,284,336
212,210,284
212,285,213
287,213,286
213,285,286
287,286,288
215,289,280
280,289,281
216,215,280
216,280,207
213,287,218
219,287,290
290,287,288
219,218,287
222,221,292
292,221,291
215,292,289
215,214,292
224,219,293
293,219,290
225,293,294
225,224,293
295,296,355
226,295,221
221,295,297
221,297,291
299,225,294
299,298,227
299,227,225
298,299,356
230,301,295
295,301,296
230,229,301
230,295,226
227,298,232
233,298,300
302,233,300
233,232,298
229,303,301
229,235,303
304,237,302
302,237,236
235,305,303
235,239,305
306,237,304
306,241,237
242,307,305
239,242,305
243,241,306
308,243,306
245,309,242
242,309,366
247,243,310
367,243,308
249,311,309
245,249,309
251,247,310
312,251,310
253,313,311
249,253,311
255,251,312
314,255,312
253,256,313
313,256,315
313,315,316
256,257,315
258,259,317
259,255,314
317,259,314
317,314,318
315,319,316
261,320,319
315,261,319
257,261,315
322,258,317
322,263,258
321,263,322
317,318,322
320,264,323
320,261,264
323,266,324
323,264,266
326,268,269
326,325,268
380,269,321
321,269,263
324,270,327
324,266,270
324,327,331
270,272,327
275,276,329
276,267,325
329,276,325
329,325,330
324,331,328
272,277,332
331,327,332
327,272,332
277,278,279
388,277,333
333,279,334
333,277,279
279,275,334
334,275,329
334,329,335
329,330,335
338,336,337
339,336,338
342,340,341
282,281,340
282,340,342
283,282,342
283,342,337
336,284,337
284,283,337
212,336,285
285,336,339
285,339,343
286,343,344
286,285,343
288,344,345
288,286,344
346,347,348
289,346,281
281,346,348
281,348,340
290,288,350
350,288,345
349,290,350
349,350,351
346,352,347
346,289,291
346,291,352
292,291,289
290,349,293
293,349,294
353,294,351
294,349,351
296,354,355
297,295,355
297,355,409
291,297,352
299,353,356
299,294,353
300,356,357
300,298,356
296,358,354
296,301,358
359,300,357
359,302,300
301,303,358
358,303,360
361,304,359
359,304,302
305,362,360
303,305,360
363,304,361
363,306,304
307,364,362
305,307,362
308,306,363
365,308,363
242,366,307
307,366,364
310,243,367
367,308,365
309,368,366
309,311,368
369,310,367
369,312,310
311,370,368
311,313,370
371,312,369
371,314,312
316,372,370
313,316,370
318,314,371
373,318,371
316,319,374
372,316,374
319,320,375
374,319,375
376,322,377
376,321,322
377,318,373
377,322,318
379,375,378
378,375,320
378,320,323
323,324,328
385,326,380
326,269,380
381,380,376
380,321,376
378,382,379
328,383,382
378,328,382
323,328,378
330,325,326
385,330,326
384,330,385
380,381,385
383,331,386
383,328,331
331,332,387
386,331,387
332,277,388
389,387,388
387,332,388
333,334,390
391,333,390
388,333,391
390,335,392
390,334,335
335,330,384
392,335,384
389,391,393
389,388,391
394,395,396
397,338,396
396,338,394
338,337,394
399,397,398
399,339,397
339,338,397
399,398,400
341,401,402
341,340,401
341,402,395
394,341,395
342,341,394
342,394,337
339,399,343
343,399,400
344,343,400
344,400,403
345,403,404
345,344,403
347,405,459
348,347,406
348,406,401
340,348,401
345,404,407
350,345,407
351,407,408
351,350,407
347,352,405
405,352,409
410,351,408
410,353,351
354,411,412
355,354,412
355,412,409
352,297,409
356,353,413
413,353,410
357,413,414
357,356,413
354,415,411
354,358,415
416,357,414
416,359,357
360,417,415
358,360,415
361,359,416
418,361,416
362,419,417
360,362,417
363,361,420
420,361,418
364,421,419
362,364,419
365,363,420
476,365,420
366,423,364
364,423,421
367,365,424
424,365,422
368,425,423
366,368,423
369,367,424
426,369,424
368,427,425
368,370,427
428,369,426
428,371,369
372,429,427
370,372,427
373,371,428
430,373,428
372,374,431
429,372,431
374,375,432
431,374,432
433,377,434
433,376,377
434,373,430
434,377,373
379,435,432
375,379,432
381,376,433
436,381,433
379,382,437
435,379,437
382,383,438
437,382,438
384,385,440
439,384,440
440,381,436
440,385,381
438,383,441
441,383,386
386,387,442
442,441,386
443,441,442
387,389,442
391,390,444
390,392,444
446,392,445
444,392,446
445,384,439
445,392,384
442,447,443
447,393,448
447,389,393
442,389,447
393,391,444
449,393,444
448,393,449
444,446,449
395,450,451
396,395,451
397,396,452
452,396,451
397,452,398
398,452,453
398,453,454
400,398,454
401,455,402
402,455,456
395,402,450
450,402,456
403,454,457
403,400,454
403,457,404
404,457,458
347,459,406
406,459,460
406,460,455
401,406,455
404,458,461
407,404,461
407,461,408
408,461,462
463,464,518
405,463,465
405,409,463
405,465,459
467,408,462
467,410,408
466,410,467
466,467,521
411,469,464
463,412,464
412,411,464
412,463,409
410,466,413
414,466,468
470,414,468
414,413,466
411,471,469
411,415,471
416,414,470
472,418,470
417,473,471
415,417,471
418,416,470
474,418,472
419,475,473
417,419,473
420,418,474
476,420,474
421,477,475
419,421,475
422,365,476
478,422,476
423,479,421
421,479,477
424,422,480
480,422,478
425,483,479
423,425,479
426,424,480
482,426,480
427,483,425
479,483,481
484,426,482
484,428,426
429,485,483
427,429,483
430,428,484
486,430,484
429,431,488
488,431,487
485,429,488
431,432,487
433,434,489
490,434,430
486,490,430
489,434,490
487,491,542
487,435,491
491,435,492
432,435,487
436,433,489
493,436,489
545,489,490
435,437,492
492,437,494
437,438,495
494,437,495
439,440,497
496,439,497
440,436,497
497,436,493
438,441,495
495,441,498
498,443,499
498,441,443
446,445,501
500,446,501
445,439,501
501,439,496
443,447,502
499,443,502
502,448,503
502,447,448
448,449,504
503,448,504
449,446,500
504,449,500
450,505,506
451,450,506
452,451,507
507,451,506
453,507,508
453,452,507
453,508,509
454,453,509
455,510,456
456,510,511
456,511,505
450,456,505
457,509,512
457,454,509
457,512,458
458,512,513
459,514,460
460,514,515
460,515,510
455,460,510
458,513,516
461,458,516
461,516,462
462,516,517
463,518,465
465,518,519
514,465,519
459,465,514
462,517,467
521,517,520
467,517,521
466,521,468
518,522,523
464,469,522
464,522,518
518,523,519
521,520,524
470,468,525
524,468,521
525,468,524
471,528,469
469,526,522
472,470,525
527,472,525
473,528,471
469,528,526
474,472,529
529,472,527
475,530,473
473,530,528
476,474,531
531,474,529
477,588,475
475,532,530
478,476,531
533,478,531
479,534,477
477,534,588
480,478,535
535,478,533
481,536,534
479,481,534
537,480,535
537,482,480
481,538,536
481,483,485
541,482,539
539,482,537
485,540,538
481,485,538
541,484,482
541,486,484
540,542,543
540,488,542
485,488,540
542,544,543
545,546,547
597,486,541
546,490,486
545,490,546
488,487,542
491,492,548
544,542,491
544,491,548
493,489,545
547,549,545
549,493,545
492,494,548
548,494,550
494,495,551
550,494,551
496,497,553
552,496,553
553,493,549
553,497,493
495,498,551
551,498,554
554,499,555
554,498,499
556,500,557
557,500,501
501,496,557
557,496,552
499,502,558
555,499,558
558,503,559
558,502,503
559,503,560
560,503,504
504,500,556
560,504,556
505,561,506
506,561,563
563,561,562
507,506,563
565,508,564
564,508,563
508,507,563
508,565,509
511,566,567
511,510,566
511,567,505
561,567,568
505,567,561
561,568,562
565,564,569
512,565,570
570,565,569
512,509,565
513,570,571
513,512,570
515,572,625
515,514,572
510,573,566
510,515,573
513,571,574
516,513,574
516,574,575
517,516,575
519,576,572
514,519,572
520,517,575
577,520,575
523,578,579
523,522,578
523,579,576
519,523,576
520,577,580
524,520,580
524,580,581
525,524,581
526,582,578
522,526,578
527,525,581
583,527,581
526,584,582
526,528,584
585,527,583
585,529,527
530,586,584
528,530,584
587,529,585
587,531,529
532,588,643
530,532,586
533,531,587
589,533,587
534,590,588
532,475,588
535,533,591
591,533,589
536,592,590
534,536,590
537,535,591
593,537,591
538,594,536
536,594,592
539,537,593
595,539,593
538,596,594
538,540,596
597,539,595
597,541,539
596,543,598
596,540,543
598,543,599
599,543,544
547,546,601
600,547,601
546,486,597
601,546,597
544,602,599
544,548,602
603,547,600
603,549,547
602,550,604
602,548,550
550,551,605
604,550,605
552,553,607
664,552,607
553,549,607
607,549,603
605,554,608
605,551,554
554,555,608
610,555,609
608,555,610
609,611,610
612,613,614
612,556,615
615,556,557
612,615,613
557,552,606
615,557,606
555,558,609
609,559,616
611,609,616
609,558,559
614,616,612
612,616,560
616,559,560
560,556,612
563,562,564
564,562,617
567,618,619
567,566,618
568,619,620
568,567,619
568,620,562
617,562,621
562,620,621
675,617,621
622,569,617
569,564,617
569,622,623
570,569,623
571,623,624
571,570,623
515,625,573
573,625,626
618,573,626
566,573,618
571,624,574
631,624,627
574,624,628
574,628,575
572,629,625
625,629,630
572,576,629
625,630,626
628,624,631
577,575,628
631,632,628
632,577,628
579,633,686
579,578,633
576,634,629
576,579,634
577,632,635
580,577,635
580,635,636
581,580,636
582,639,633
578,582,633
583,581,636
638,583,636
633,639,637
582,584,641
640,583,638
640,585,583
582,641,639
584,586,641
642,585,640
642,587,585
532,643,586
586,643,698
589,587,642
644,589,642
590,645,643
588,590,643
591,589,646
646,589,644
592,647,702
590,592,645
593,591,646
648,593,646
592,594,647
647,594,651
650,595,648
648,595,593
647,651,649
594,596,651
652,595,650
652,597,595
706,598,653
651,596,598
653,599,654
653,598,599
600,601,656
655,600,656
601,597,652
656,601,652
599,657,654
654,657,658
599,602,657
657,604,658
660,661,662
661,660,655
655,660,600
660,603,600
602,604,657
604,605,663
658,604,663
658,663,659
606,552,664
664,607,660
664,660,662
607,603,660
605,608,665
663,605,665
665,610,666
665,608,610
