-0.00784724148503928,-0.000561669356436235,-0.999969052194847
-0.0711934659324219,-0.168091746806915,-0.983197159808748
-0.0820717039620674,-0.189669496469799,-0.978411834324819
-0.0611104206472158,-0.18744425280591,-0.980372464204347
-0.0488917547892573,-0.168052085503134,-0.98456492564298
-0.0391912557288196,-0.186665250621211,-0.981641548461469
-0.0278346927512938,-0.165719293960782,-0.985780069549825
-0.0178842842480286,-0.185106208095554,-0.982555771497371
-0.00669417159141163,-0.164568690282627,-0.986342909060123
0.00341635383096915,-0.184538161740182,-0.982819411371909
0.0145814995523011,-0.164488236212533,-0.986271260880326
0.0245665411400421,-0.185391485272638,-0.982357614251883
0.0352174241211903,-0.166055451081286,-0.985487351640597
0.0456186644952809,-0.187663658534999,-0.981173424352476
0.0557319930917242,-0.169762763930348,-0.983907794956517
0.0680759673201878,-0.188000397838413,-0.979806875396334
0.0886913568229597,-0.191224033388127,-0.977531182249093
-0.102231690066373,-0.154458970669473,-0.982695836888522
-0.122121230326604,-0.160231519515934,-0.979495924093618
-0.112197129417084,-0.176286033823651,-0.977923840812648
-0.082035478913789,-0.148282773506747,-0.985536604737353
-0.0914043521030337,-0.171274932849827,-0.980974078032569
-0.058522861580688,-0.149890469144343,-0.986969058236811
-0.037810965501113,-0.14648659958341,-0.988489760724008
-0.0168335770797323,-0.144662622596626,-0.989337837278762
0.00468027963042897,-0.144313838789842,-0.98952089970244
0.025513273813403,-0.143937922785355,-0.989257775960767
0.0449867361022684,-0.146907299545666,-0.988126732193454
0.0646206160127591,-0.152869499034117,-0.986131376772537
0.079127252472461,-0.168590995926563,-0.982504938387602
0.0815874367016488,-0.144248516098727,-0.986172325611965
0.0990828984887916,-0.155407534546206,-0.982868799697966
0.0988186341540175,-0.174896814344103,-0.979615221312894
0.118546393959902,-0.169314740994898,-0.978406495743987
-0.120538879676614,-0.121620536064906,-0.985230340420975
-0.141115141582032,-0.133960848935588,-0.980887867080395
-0.121195194079256,-0.14106965900557,-0.982553345242898
-0.100519183417283,-0.133739080000982,-0.985905549351623
-0.0828871168902896,-0.123268540844335,-0.988905755195513
-0.0666707679759501,-0.132818730764454,-0.988895441100887
-0.0467803939149805,-0.127165514711682,-0.990777738279994
-0.0269221295440947,-0.124688045324548,-0.991830676194048
-0.00473957235148005,-0.124745902111721,-0.992177401675784
0.0170850023100323,-0.123613886835794,-0.992183304460672
0.0392841284472097,-0.123950602036602,-0.991510466649292
0.0606641919617988,-0.131973246587465,-0.989395228416924
0.0808109400238727,-0.12280567359093,-0.989135156829476
0.100705280633899,-0.133844627994923,-0.985872234153641
0.119039219837547,-0.147609508525391,-0.981855945204916
0.119850024477632,-0.125602317956663,-0.98481471829178
0.138609733401023,-0.139307093214708,-0.980500319028057
-0.140715080154373,-0.113598835484721,-0.98351134755992
-0.160402618661654,-0.105999374128908,-0.981343534475749
-0.160785137675932,-0.127027004257838,-0.978781017231094
-0.120834046956452,-0.101055513233504,-0.987515527174252
-0.101130131536007,-0.111606867226017,-0.988593244842189
-0.0807317185274951,-0.101512809654652,-0.991553094439849
-0.0617413523040855,-0.111653490517447,-0.991827355708334
-0.0401305837440175,-0.104324751100434,-0.993733305523404
-0.0166672045546432,-0.105824670486702,-0.994245112356864
0.00475214454289743,-0.103824627244482,-0.994584266851782
0.0256062772795206,-0.102797812718115,-0.99437263047547
0.0441203969695068,-0.101964971255333,-0.993809104006925
0.061150984883896,-0.111844421807852,-0.991842418126478
0.0799999985049034,-0.100696744465886,-0.991695601424857
0.0999174288187811,-0.112494767521007,-0.988615918718108
0.11936813311856,-0.104010612051441,-0.987386976523884
0.158525598372142,-0.129936530140726,-0.978767660250896
0.139072218268102,-0.117316211522009,-0.983308611077533
0.158334123459377,-0.108601092866725,-0.981394980634075
-0.140640995195049,-0.0926766842145209,-0.985713519578869
-0.160063348618152,-0.0844660077885604,-0.983486257117109
-0.120436751218541,-0.0804049506407972,-0.989459464975765
-0.100443707769252,-0.0905686461408461,-0.990811981120343
-0.080255052090116,-0.0802914680622933,-0.993535307272531
-0.0597384632982614,-0.090985580025911,-0.99405882131492
-0.0416455530442639,-0.079404995644325,-0.9959721354125
-0.0247305431917368,-0.0873800981500446,-0.99586802271082
-0.00461634569350421,-0.0839988272839515,-0.996455160260875
0.0167676705015981,-0.0826836691313331,-0.996434772614403
0.0389825161677538,-0.080599041101904,-0.995984014938921
0.060753143559263,-0.0885701955545394,-0.994215457546005
0.0804696395666628,-0.0785491864339422,-0.993657215780048
0.099688101583662,-0.0909501756825935,-0.990853343277034
0.119027375235639,-0.0821628021790661,-0.989485602653576
0.138587340635392,-0.0955414647477353,-0.985730884942737
0.157738184481789,-0.0868180370400102,-0.983657101644602
-0.159487100995592,-0.0622292000563346,-0.985236718393103
-0.197101317206749,-0.0641972397017754,-0.978278991451259
-0.178244865208878,-0.0747066700083744,-0.981146106081457
-0.140325574809829,-0.0715275936885334,-0.987518372655026
-0.120539195937372,-0.0593625828424352,-0.990932079402746
-0.100355309607875,-0.069425314482796,-0.992526542478543
-0.0810244819599657,-0.05823995700556,-0.99500911589162
-0.0614923010428505,-0.0688750288782531,-0.995728340117357
-0.0419416039844719,-0.0580939508733869,-0.997429694151007
-0.0199788830764076,-0.0656042504434873,-0.997645691902123
0.00226547992919203,-0.0630186211791504,-0.998009779986615
0.0236150210156115,-0.0617405923391187,-0.997812823145384
0.0438268827696559,-0.0589577013174793,-0.997297946343888
0.0608991333586404,-0.0673175829696359,-0.995871296198754
0.0792036765907232,-0.0560012652440076,-0.995284198568808
